type,tag,location,startH,startM,startS,endH,endM,endS
0,'ox0d','Funken',20,41,14,20,57,29,
0,'ofEz','Stanzen',20,43,21,20,51,22,
0,'pMaq','Stanzen',20,48,1,20,53,54,
0,'Hf6q','Roboter',20,48,9,21,40,1,
0,'ofEz','Funken',20,51,22,21,15,21,
0,'LLz2','Dornerei',20,52,56,21,17,21,
0,'pMaq','Funken',20,53,54,20,59,29,
0,'ox0d','Roboter',20,57,29,21,9,14,
0,'pMaq','Funken',21,3,14,21,10,41,
0,'ox0d','Funken',21,9,14,21,29,29,
0,'pMaq','Roboter',21,12,9,21,22,41,
0,'ofEz','Stanzen',21,15,21,21,27,22,
0,'LLz2','Dornerei',21,18,56,21,49,21,
0,'pMaq','Roboter',21,25,29,21,34,41,
0,'ofEz','Funken',21,27,22,21,59,21,
0,'ox0d','Roboter',21,29,29,21,49,14,
0,'pMaq','Funken',21,35,14,21,40,41,
0,'pMaq','Roboter',21,42,49,22,15,21,
0,'Hf6q','Roboter',21,42,49,22,4,1,
0,'LLz2','Dornerei',21,50,56,22,57,21,
0,'ox0d','Funken',21,53,14,22,17,22,
0,'ofEz','Stanzen',21,59,21,22,11,22,
0,'Hf6q','Stanzen',22,4,1,22,19,54,
0,'ofEz','Stanzen',22,13,21,22,55,22,
0,'pMaq','Funken',22,19,15,22,26,9,
0,'ox0d','Funken',22,19,15,23,3,22,
0,'Hf6q','Stanzen',22,21,21,23,8,49,
0,'pMaq','Roboter',22,26,9,23,6,1,
0,'ofEz','Funken',22,55,22,23,1,21,
0,'LLz2','Stanzen',22,57,21,23,2,56,
0,'ofEz','Stanzen',23,1,21,23,37,22,
0,'LLz2','Dornerei',23,2,56,23,51,21,
0,'ox0d','Funken',23,3,22,23,15,12,
0,'pMaq','Roboter',23,8,9,23,19,21,
0,'ox0d','Funken',23,15,12,23,59,29,
0,'GmK6','Funken',23,21,12,23,55,29,
0,'pMaq','Roboter',23,22,49,23,46,41,
0,'pMaq','Stanzen',23,46,41,23,54,9,
